target_pkg,object_name,index,foreign_pkg,foreign_object,foreign_src_file,foreign_src_line_start,foreign_src_line_end,call_text
ggplot2,layer,326,ggplot2,geom_abline,R/geom-abline.r,71,121,"layer(data = data, mapping = mapping, stat = StatIdentity, geom = GeomAbline, 
    position = PositionIdentity, show.legend = show.legend, inherit.aes = FALSE, 
    params = list(na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_hex,R/geom-hex.r,30,49,"layer(data = data, mapping = mapping, stat = stat, geom = GeomHex, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_bin2d,R/geom-bin2d.r,27,47,"layer(data = data, mapping = mapping, stat = stat, geom = GeomTile, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,stat_contour,R/stat-contour.r,11,30,"layer(data = data, mapping = mapping, stat = StatContour, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_col,R/geom-col.r,3,25,"layer(data = data, mapping = mapping, stat = ""identity"", geom = GeomCol, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(width = width, na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,stat_count,R/stat-count.r,14,41,"layer(data = data, mapping = mapping, stat = StatCount, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = params)"
ggplot2,layer,326,ggplot2,stat_quantile,R/stat-quantile.r,13,40,"layer(data = data, mapping = mapping, stat = StatQuantile, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(quantiles = quantiles, formula = formula, method = method, 
        method.args = method.args, na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,stat_summary_bin,R/stat-summary-bin.R,4,39,"layer(data = data, mapping = mapping, stat = StatSummaryBin, 
    geom = geom, position = position, show.legend = show.legend, 
    inherit.aes = inherit.aes, params = list(fun.data = fun.data, 
        fun.y = fun.y, fun.ymax = fun.ymax, fun.ymin = fun.ymin, 
        fun.args = fun.args, bins = bins, binwidth = binwidth, 
        breaks = breaks, na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,stat_binhex,R/stat-binhex.r,11,34,"layer(data = data, mapping = mapping, stat = StatBinhex, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(bins = bins, binwidth = binwidth, na.rm = na.rm, 
        ...))"
ggplot2,layer,326,ggplot2,geom_hline,R/geom-hline.r,6,40,"layer(data = data, mapping = mapping, stat = StatIdentity, geom = GeomHline, 
    position = PositionIdentity, show.legend = show.legend, inherit.aes = FALSE, 
    params = list(na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,annotation_raster,R/annotation-raster.r,40,61,"layer(data = dummy_data(), mapping = NULL, stat = StatIdentity, 
    position = PositionIdentity, geom = GeomRasterAnn, inherit.aes = FALSE, 
    params = list(raster = raster, xmin = xmin, xmax = xmax, 
        ymin = ymin, ymax = ymax, interpolate = interpolate))"
ggplot2,layer,326,ggplot2,geom_violin,R/geom-violin.r,71,96,"layer(data = data, mapping = mapping, stat = stat, geom = GeomViolin, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(trim = trim, scale = scale, draw_quantiles = draw_quantiles, 
        na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_point,R/geom-point.r,83,102,"layer(data = data, mapping = mapping, stat = stat, geom = GeomPoint, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_linerange,R/geom-linerange.r,60,79,"layer(data = data, mapping = mapping, stat = stat, geom = GeomLinerange, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_raster,R/geom-raster.r,11,40,"layer(data = data, mapping = mapping, stat = stat, geom = GeomRaster, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(hjust = hjust, vjust = vjust, interpolate = interpolate, 
        na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_errorbarh,R/geom-errorbarh.r,24,43,"layer(data = data, mapping = mapping, stat = stat, geom = GeomErrorbarh, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_jitter,R/geom-jitter.r,32,61,"layer(data = data, mapping = mapping, stat = stat, geom = GeomPoint, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,stat_qq,R/stat-qq.r,48,71,"layer(data = data, mapping = mapping, stat = StatQq, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(distribution = distribution, dparams = dparams, 
        na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_rect,R/geom-rect.r,3,24,"layer(data = data, mapping = mapping, stat = stat, geom = GeomRect, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(linejoin = linejoin, na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_crossbar,R/geom-crossbar.r,3,24,"layer(data = data, mapping = mapping, stat = stat, geom = GeomCrossbar, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(fatten = fatten, na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_vline,R/geom-vline.r,6,40,"layer(data = data, mapping = mapping, stat = StatIdentity, geom = GeomVline, 
    position = PositionIdentity, show.legend = show.legend, inherit.aes = FALSE, 
    params = list(na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_bar,R/geom-bar.r,74,105,"layer(data = data, mapping = mapping, stat = stat, geom = GeomBar, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(width = width, na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,stat_bin_2d,R/stat-bin2d.r,15,40,"layer(data = data, mapping = mapping, stat = StatBin2d, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(bins = bins, binwidth = binwidth, drop = drop, 
        na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,stat_unique,R/stat-unique.r,12,31,"layer(data = data, mapping = mapping, stat = StatUnique, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,stat_summary,R/stat-summary.r,104,133,"layer(data = data, mapping = mapping, stat = StatSummary, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(fun.data = fun.data, fun.y = fun.y, fun.ymax = fun.ymax, 
        fun.ymin = fun.ymin, fun.args = fun.args, na.rm = na.rm, 
        ...))"
ggplot2,layer,326,ggplot2,stat_smooth,R/stat-smooth.r,37,72,"layer(data = data, mapping = mapping, stat = StatSmooth, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(method = method, formula = formula, se = se, 
        n = n, fullrange = fullrange, level = level, na.rm = na.rm, 
        method.args = method.args, span = span, ...))"
ggplot2,layer,326,ggplot2,geom_contour,R/geom-contour.r,43,68,"layer(data = data, mapping = mapping, stat = stat, geom = GeomContour, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(lineend = lineend, linejoin = linejoin, linemitre = linemitre, 
        na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,stat_bin2d,R/stat-bin2d.r,15,40,"layer(data = data, mapping = mapping, stat = StatBin2d, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(bins = bins, binwidth = binwidth, drop = drop, 
        na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_curve,R/geom-curve.r,4,35,"layer(data = data, mapping = mapping, stat = stat, geom = GeomCurve, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(arrow = arrow, arrow.fill = arrow.fill, curvature = curvature, 
        angle = angle, ncp = ncp, lineend = lineend, na.rm = na.rm, 
        ...))"
ggplot2,layer,326,ggplot2,geom_area,R/geom-ribbon.r,124,140,"layer(data = data, mapping = mapping, stat = stat, geom = GeomArea, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,stat_summary_2d,R/stat-summary-2d.r,39,68,"layer(data = data, mapping = mapping, stat = StatSummary2d, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(bins = bins, binwidth = binwidth, drop = drop, 
        fun = fun, fun.args = fun.args, na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_line,R/geom-path.r,238,254,"layer(data = data, mapping = mapping, stat = stat, geom = GeomLine, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,annotate,R/annotation.r,37,71,"layer(geom = geom, params = list(na.rm = na.rm, ...), stat = StatIdentity, 
    position = PositionIdentity, data = data, mapping = aes_all(names(data)), 
    inherit.aes = FALSE, show.legend = FALSE)"
ggplot2,layer,326,ggplot2,geom_count,R/geom-count.r,44,63,"layer(data = data, mapping = mapping, stat = stat, geom = GeomPoint, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,stat_sum,R/stat-sum.r,10,29,"layer(data = data, mapping = mapping, stat = StatSum, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_blank,R/geom-blank.r,13,29,"layer(data = data, mapping = mapping, stat = stat, geom = GeomBlank, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(...), check.aes = FALSE)"
ggplot2,layer,326,ggplot2,annotation_custom,R/annotation-custom.r,44,59,"layer(data = dummy_data(), stat = StatIdentity, position = PositionIdentity, 
    geom = GeomCustomAnn, inherit.aes = FALSE, params = list(grob = grob, 
        xmin = xmin, xmax = xmax, ymin = ymin, ymax = ymax))"
ggplot2,layer,326,ggplot2,stat_bin,R/stat-bin.r,43,77,"layer(data = data, mapping = mapping, stat = StatBin, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(binwidth = binwidth, bins = bins, center = center, 
        boundary = boundary, breaks = breaks, closed = closed, 
        pad = pad, na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,stat_ecdf,R/stat-ecdf.r,36,59,"layer(data = data, mapping = mapping, stat = StatEcdf, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(n = n, pad = pad, na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_rug,R/geom-rug.r,53,78,"layer(data = data, mapping = mapping, stat = stat, geom = GeomRug, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(outside = outside, sides = sides, length = length, 
        na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,stat_density2d,R/stat-density-2d.r,16,41,"layer(data = data, mapping = mapping, stat = StatDensity2d, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(na.rm = na.rm, contour = contour, n = n, h = h, 
        ...))"
ggplot2,layer,326,ggplot2,stat_ydensity,R/stat-ydensity.r,21,52,"layer(data = data, mapping = mapping, stat = StatYdensity, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(bw = bw, adjust = adjust, kernel = kernel, 
        trim = trim, scale = scale, na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,stat_density_2d,R/stat-density-2d.r,16,41,"layer(data = data, mapping = mapping, stat = StatDensity2d, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(na.rm = na.rm, contour = contour, n = n, h = h, 
        ...))"
ggplot2,layer,326,ggplot2,geom_qq_line,R/stat-qq-line.R,7,36,"layer(data = data, mapping = mapping, stat = StatQqLine, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(distribution = distribution, dparams = dparams, 
        na.rm = na.rm, line.p = line.p, fullrange = fullrange, 
        ...))"
ggplot2,layer,326,ggplot2,annotation_map,R/annotation-map.r,32,48,"layer(data = dummy_data(), stat = StatIdentity, geom = GeomAnnotationMap, 
    position = PositionIdentity, inherit.aes = FALSE, params = list(map = map, 
        ...))"
ggplot2,layer,326,ggplot2,stat_ellipse,R/stat-ellipse.R,43,68,"layer(data = data, mapping = mapping, stat = StatEllipse, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(type = type, level = level, segments = segments, 
        na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_quantile,R/geom-quantile.r,30,56,"layer(data = data, mapping = mapping, stat = stat, geom = GeomQuantile, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(lineend = lineend, linejoin = linejoin, linemitre = linemitre, 
        na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_qq,R/stat-qq.r,48,71,"layer(data = data, mapping = mapping, stat = StatQq, geom = geom, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(distribution = distribution, dparams = dparams, 
        na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_density,R/geom-density.r,48,68,"layer(data = data, mapping = mapping, stat = stat, geom = GeomDensity, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(na.rm = na.rm, ...))"
ggplot2,layer,326,ggplot2,geom_histogram,R/geom-histogram.r,87,112,"layer(data = data, mapping = mapping, stat = stat, geom = GeomBar, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = list(binwidth = binwidth, bins = bins, na.rm = na.rm, 
        pad = FALSE, ...))"
ggplot2,layer,326,ggplot2,geom_smooth,R/geom-smooth.r,78,108,"layer(data = data, mapping = mapping, stat = stat, geom = GeomSmooth, 
    position = position, show.legend = show.legend, inherit.aes = inherit.aes, 
    params = params)"
ggplot2,%+%,335,ggplot2,ggplot_add.list,R/plot-construction.r,148,153,plot %+% o
ggplot2,ylab,336,ggplot2,qplot,R/quick-plot.r,62,161,ylab(ylab)
ggplot2,ylab,336,ggplot2,quickplot,R/quick-plot.r,62,161,ylab(ylab)
ggplot2,margin,341,ggplot2,theme_light,R/theme-defaults.r,310,349,"margin(0.8 * half_line, 0.8 * half_line, 0.8 * half_line, 0.8 * 
    half_line)"
ggplot2,margin,341,ggplot2,guide_gengrob.legend,R/guide-legend.r,301,717,margin()
ggplot2,margin,341,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,"margin(0.8 * half_line, 0.8 * half_line, 0.8 * half_line, 0.8 * 
    half_line)"
ggplot2,margin,341,ggplot2,theme,R/theme.r,261,407,margin()
ggplot2,margin,341,ggplot2,theme_void,R/theme-defaults.r,450,507,margin()
ggplot2,margin,341,ggplot2,theme_void,R/theme-defaults.r,450,507,margin(t = half_line)
ggplot2,margin,341,ggplot2,theme_void,R/theme-defaults.r,450,507,margin(t = half_line)
ggplot2,margin,341,ggplot2,theme_void,R/theme-defaults.r,450,507,margin(t = half_line)
ggplot2,margin,341,ggplot2,guide_gengrob.colorbar,R/guide-colorbar.r,262,546,margin()
ggplot2,margin,341,ggplot2,add_margins,R/margins.R,106,155,"margin(0, 0, 0, 0)"
ggplot2,margin,341,ggplot2,guides_build,R/guides-.r,238,298,margin()
ggplot2,margin,341,ggplot2,theme_dark,R/theme-defaults.r,353,390,"margin(0.8 * half_line, 0.8 * half_line, 0.8 * half_line, 0.8 * 
    half_line)"
ggplot2,margin,341,ggplot2,theme_test,R/theme-defaults.r,512,636,margin()
ggplot2,margin,341,ggplot2,theme_test,R/theme-defaults.r,512,636,margin(t = 0.8 * half_line/2)
ggplot2,margin,341,ggplot2,theme_test,R/theme-defaults.r,512,636,margin(b = 0.8 * half_line/2)
ggplot2,margin,341,ggplot2,theme_test,R/theme-defaults.r,512,636,margin(r = 0.8 * half_line/2)
ggplot2,margin,341,ggplot2,theme_test,R/theme-defaults.r,512,636,margin(l = 0.8 * half_line/2)
ggplot2,margin,341,ggplot2,theme_test,R/theme-defaults.r,512,636,margin(t = half_line/2)
ggplot2,margin,341,ggplot2,theme_test,R/theme-defaults.r,512,636,margin(b = half_line/2)
ggplot2,margin,341,ggplot2,theme_test,R/theme-defaults.r,512,636,margin(r = half_line/2)
ggplot2,margin,341,ggplot2,theme_test,R/theme-defaults.r,512,636,margin(l = half_line/2)
ggplot2,margin,341,ggplot2,theme_test,R/theme-defaults.r,512,636,"margin(0, 0, 0, 0, ""cm"")"
ggplot2,margin,341,ggplot2,theme_test,R/theme-defaults.r,512,636,"margin(0, 0, 0, 0, ""cm"")"
ggplot2,margin,341,ggplot2,theme_test,R/theme-defaults.r,512,636,"margin(0.8 * half_line, 0.8 * half_line, 0.8 * half_line, 0.8 * 
    half_line)"
ggplot2,margin,341,ggplot2,theme_test,R/theme-defaults.r,512,636,margin(b = half_line)
ggplot2,margin,341,ggplot2,theme_test,R/theme-defaults.r,512,636,margin(b = half_line)
ggplot2,margin,341,ggplot2,theme_test,R/theme-defaults.r,512,636,margin(t = half_line)
ggplot2,margin,341,ggplot2,theme_test,R/theme-defaults.r,512,636,"margin(half_line, half_line, half_line, half_line)"
ggplot2,margin,341,ggplot2,theme_grey,R/theme-defaults.r,98,235,margin()
ggplot2,margin,341,ggplot2,theme_grey,R/theme-defaults.r,98,235,margin(t = 0.8 * half_line/2)
ggplot2,margin,341,ggplot2,theme_grey,R/theme-defaults.r,98,235,margin(b = 0.8 * half_line/2)
ggplot2,margin,341,ggplot2,theme_grey,R/theme-defaults.r,98,235,margin(r = 0.8 * half_line/2)
ggplot2,margin,341,ggplot2,theme_grey,R/theme-defaults.r,98,235,margin(l = 0.8 * half_line/2)
ggplot2,margin,341,ggplot2,theme_grey,R/theme-defaults.r,98,235,margin(t = half_line/2)
ggplot2,margin,341,ggplot2,theme_grey,R/theme-defaults.r,98,235,margin(b = half_line/2)
ggplot2,margin,341,ggplot2,theme_grey,R/theme-defaults.r,98,235,margin(r = half_line/2)
ggplot2,margin,341,ggplot2,theme_grey,R/theme-defaults.r,98,235,margin(l = half_line/2)
ggplot2,margin,341,ggplot2,theme_grey,R/theme-defaults.r,98,235,"margin(half_line, half_line, half_line, half_line)"
ggplot2,margin,341,ggplot2,theme_grey,R/theme-defaults.r,98,235,"margin(0, 0, 0, 0, ""cm"")"
ggplot2,margin,341,ggplot2,theme_grey,R/theme-defaults.r,98,235,"margin(0.8 * half_line, 0.8 * half_line, 0.8 * half_line, 0.8 * 
    half_line)"
ggplot2,margin,341,ggplot2,theme_grey,R/theme-defaults.r,98,235,margin(b = half_line)
ggplot2,margin,341,ggplot2,theme_grey,R/theme-defaults.r,98,235,margin(b = half_line)
ggplot2,margin,341,ggplot2,theme_grey,R/theme-defaults.r,98,235,margin(t = half_line)
ggplot2,margin,341,ggplot2,theme_grey,R/theme-defaults.r,98,235,"margin(half_line, half_line, half_line, half_line)"
ggplot2,margin,341,ggplot2,theme_gray,R/theme-defaults.r,98,235,margin()
ggplot2,margin,341,ggplot2,theme_gray,R/theme-defaults.r,98,235,margin(t = 0.8 * half_line/2)
ggplot2,margin,341,ggplot2,theme_gray,R/theme-defaults.r,98,235,margin(b = 0.8 * half_line/2)
ggplot2,margin,341,ggplot2,theme_gray,R/theme-defaults.r,98,235,margin(r = 0.8 * half_line/2)
ggplot2,margin,341,ggplot2,theme_gray,R/theme-defaults.r,98,235,margin(l = 0.8 * half_line/2)
ggplot2,margin,341,ggplot2,theme_gray,R/theme-defaults.r,98,235,margin(t = half_line/2)
ggplot2,margin,341,ggplot2,theme_gray,R/theme-defaults.r,98,235,margin(b = half_line/2)
ggplot2,margin,341,ggplot2,theme_gray,R/theme-defaults.r,98,235,margin(r = half_line/2)
ggplot2,margin,341,ggplot2,theme_gray,R/theme-defaults.r,98,235,margin(l = half_line/2)
ggplot2,margin,341,ggplot2,theme_gray,R/theme-defaults.r,98,235,"margin(half_line, half_line, half_line, half_line)"
ggplot2,margin,341,ggplot2,theme_gray,R/theme-defaults.r,98,235,"margin(0, 0, 0, 0, ""cm"")"
ggplot2,margin,341,ggplot2,theme_gray,R/theme-defaults.r,98,235,"margin(0.8 * half_line, 0.8 * half_line, 0.8 * half_line, 0.8 * 
    half_line)"
ggplot2,margin,341,ggplot2,theme_gray,R/theme-defaults.r,98,235,margin(b = half_line)
ggplot2,margin,341,ggplot2,theme_gray,R/theme-defaults.r,98,235,margin(b = half_line)
ggplot2,margin,341,ggplot2,theme_gray,R/theme-defaults.r,98,235,margin(t = half_line)
ggplot2,margin,341,ggplot2,theme_gray,R/theme-defaults.r,98,235,"margin(half_line, half_line, half_line, half_line)"
ggplot2,is.theme,344,ggplot2,%+%,R/plot-construction.r,40,58,is.theme(e1)
ggplot2,is.theme,344,ggplot2,add_theme,R/theme.r,429,461,is.theme(t2)
ggplot2,is.theme,344,ggplot2,+.gg,R/plot-construction.r,40,58,is.theme(e1)
ggplot2,is.theme,344,ggplot2,%+replace%,R/theme-current.R,100,108,is.theme(e1)
ggplot2,is.theme,344,ggplot2,%+replace%,R/theme-current.R,100,108,is.theme(e2)
ggplot2,draw_key_point,351,ggplot2,draw_key_pointrange,R/legend-draw.r,176,181,"draw_key_point(transform(data, size = (data$size %||% 1.5) * 
    4), params)"
ggplot2,calc_element,354,ggplot2,guide_gengrob.legend,R/guide-legend.r,301,717,"calc_element(""legend.title"", theme)"
ggplot2,calc_element,354,ggplot2,guide_gengrob.legend,R/guide-legend.r,301,717,"calc_element(""legend.title"", theme)"
ggplot2,calc_element,354,ggplot2,guide_gengrob.legend,R/guide-legend.r,301,717,"calc_element(""text"", theme)"
ggplot2,calc_element,354,ggplot2,guide_gengrob.legend,R/guide-legend.r,301,717,"calc_element(""legend.text"", theme)"
ggplot2,calc_element,354,ggplot2,guide_gengrob.colorbar,R/guide-colorbar.r,262,546,"calc_element(""legend.title"", theme)"
ggplot2,calc_element,354,ggplot2,guide_gengrob.colorbar,R/guide-colorbar.r,262,546,"calc_element(""legend.title"", theme)"
ggplot2,calc_element,354,ggplot2,guide_gengrob.colorbar,R/guide-colorbar.r,262,546,"calc_element(""text"", theme)"
ggplot2,calc_element,354,ggplot2,guide_gengrob.colorbar,R/guide-colorbar.r,262,546,"calc_element(""legend.text"", theme)"
ggplot2,calc_element,354,ggplot2,element_render,R/theme-elements.r,144,155,"calc_element(element, theme)"
ggplot2,calc_element,354,ggplot2,build_strip,R/labeller.r,486,566,"calc_element(text_theme, theme)"
ggplot2,as_labeller,356,ggplot2,labeller,R/labeller.r,424,474,as_labeller(.default)
ggplot2,as_labeller,356,ggplot2,labeller,R/labeller.r,424,474,"as_labeller(margin_labeller, default = .default, multi_line = .multi_line)"
ggplot2,scale_x_continuous,369,ggplot2,scale_x_time,R/scale-date.r,203,227,"scale_x_continuous(name = name, breaks = breaks, labels = labels, 
    minor_breaks = minor_breaks, limits = limits, expand = expand, 
    oob = oob, na.value = na.value, position = position, trans = scales::hms_trans(), 
    sec.axis = sec.axis)"
ggplot2,scale_x_continuous,369,ggplot2,scale_x_reverse,R/scale-continuous.r,164,166,"scale_x_continuous(..., trans = reverse_trans())"
ggplot2,scale_x_continuous,369,ggplot2,scale_x_sqrt,R/scale-continuous.r,174,176,"scale_x_continuous(..., trans = sqrt_trans())"
ggplot2,scale_x_continuous,369,ggplot2,scale_x_log10,R/scale-continuous.r,154,156,"scale_x_continuous(..., trans = log10_trans())"
ggplot2,position_nudge,377,ggplot2,geom_label,R/geom-label.R,6,43,"position_nudge(nudge_x, nudge_y)"
ggplot2,position_nudge,377,ggplot2,geom_text,R/geom-text.r,126,160,"position_nudge(nudge_x, nudge_y)"
ggplot2,position_nudge,377,ggplot2,geom_sf_label,R/geom-sf.R,195,235,"position_nudge(nudge_x, nudge_y)"
ggplot2,position_nudge,377,ggplot2,geom_sf_text,R/geom-sf.R,241,277,"position_nudge(nudge_x, nudge_y)"
ggplot2,theme_bw,395,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,"theme_bw(base_size = base_size, base_family = base_family, base_line_size = base_line_size, 
    base_rect_size = base_rect_size)"
ggplot2,theme_bw,395,ggplot2,theme_classic,R/theme-defaults.r,419,446,"theme_bw(base_size = base_size, base_family = base_family, base_line_size = base_line_size, 
    base_rect_size = base_rect_size)"
ggplot2,theme_bw,395,ggplot2,theme_minimal,R/theme-defaults.r,394,415,"theme_bw(base_size = base_size, base_family = base_family, base_line_size = base_line_size, 
    base_rect_size = base_rect_size)"
ggplot2,gg_dep,398,ggplot2,coord_trans,R/coord-transform.r,81,108,"gg_dep(""1.0.1"", ""`xtrans` arguments is deprecated; please use `x` instead."")"
ggplot2,gg_dep,398,ggplot2,coord_trans,R/coord-transform.r,81,108,"gg_dep(""1.0.1"", ""`ytrans` arguments is deprecated; please use `y` instead."")"
ggplot2,scale_shape_discrete,399,ggplot2,scale_shape_ordinal,R/scale-shape.r,49,52,scale_shape(...)
ggplot2,coord_sf,416,ggplot2,geom_sf,R/geom-sf.R,169,189,coord_sf(default = TRUE)
ggplot2,mean_se,418,ggplot2,make_summary_fun,R/stat-summary-bin.R,67,101,mean_se(df$y)
ggplot2,resolution,428,ggplot2,hexGrob,R/geom-hex.r,96,112,"resolution(x, FALSE)"
ggplot2,resolution,428,ggplot2,hexGrob,R/geom-hex.r,96,112,"resolution(y, FALSE)"
ggplot2,ggplot_build,434,ggplot2,layer_grob,R/plot-build.r,136,140,ggplot_build(plot)
ggplot2,ggplot_build,434,ggplot2,benchplot,R/bench.r,15,31,ggplot_build(x)
ggplot2,ggplot_build,434,ggplot2,layer_data,R/plot-build.r,116,118,ggplot_build(plot)
ggplot2,ggplot_build,434,ggplot2,plot.ggplot,R/plot.r,156,180,ggplot_build(x)
ggplot2,ggplot_build,434,ggplot2,print.ggplot,R/plot.r,156,180,ggplot_build(x)
ggplot2,ggplot_build,434,ggplot2,layer_scales,R/plot-build.r,122,132,ggplot_build(plot)
ggplot2,ggplot_build,434,ggplot2,ggplotGrob,R/plot-build.r,371,373,ggplot_build(x)
ggplot2,aes,442,ggplot2,geom_abline,R/geom-abline.r,71,121,"aes(intercept = intercept, slope = slope)"
ggplot2,aes,442,ggplot2,geom_hline,R/geom-hline.r,6,40,aes(yintercept = yintercept)
ggplot2,aes,442,ggplot2,geom_vline,R/geom-vline.r,6,40,aes(xintercept = xintercept)
ggplot2,element_line,454,ggplot2,theme_light,R/theme-defaults.r,310,349,"element_line(colour = ""grey87"")"
ggplot2,element_line,454,ggplot2,theme_light,R/theme-defaults.r,310,349,element_line(size = rel(0.5))
ggplot2,element_line,454,ggplot2,theme_light,R/theme-defaults.r,310,349,element_line(size = rel(0.25))
ggplot2,element_line,454,ggplot2,theme_light,R/theme-defaults.r,310,349,"element_line(colour = ""grey70"", size = rel(0.5))"
ggplot2,element_line,454,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,"element_line(colour = ""black"", size = rel(0.5))"
ggplot2,element_line,454,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,"element_line(colour = ""black"")"
ggplot2,element_line,454,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,element_line(size = rel(0.1))
ggplot2,element_line,454,ggplot2,theme_linedraw,R/theme-defaults.r,270,306,element_line(size = rel(0.05))
